Id Label
467925384 Drug
32242057 Drug
17701258 Drug
335526284 Drug
597727630 Drug
1866103183 Drug
746256787 Drug
993794454 Drug
263398468 Drug
41474458 Drug
350981871 Drug
375363997 Drug
328056560 Drug
350362011 Drug
81751793 Drug
1090550185 Drug
56383923 Drug
284760501 Drug
329219828 Drug
57106165 Drug
425056713 Drug
517028301 Drug
466737617 Drug
62478803 Drug
708319700 Drug
267049429 Drug
515717590 Drug
136124889 Drug
164338144 Drug
2180569571 Drug
532707812 Drug
364321254 Drug
100833768 Drug
50207209 Drug
2216745450 Drug
15407595 Drug
336878071 Drug
477043193 Drug
452570879 Drug
446740993 Drug
537631235 Drug
434519809 Drug
1028528653 Drug
421542414 Drug
477813268 Drug
456070770 Drug
1167923736 Drug
920148506 Drug
1305799087 Drug
443791903 Drug
453573152 Drug
461453859 Drug
42719794 Drug
23650057 Drug
442939961 Drug
483260988 Drug
1119877693 Drug
162126261 Drug
276281922 Drug
16154380 Drug
14342733 Drug
987748951 Drug
315464281 Drug
539761248 Drug
397662829 Drug
322165359 Drug
611687030 Drug
373496439 Drug
388291007 Drug
366959229 Drug
396720767 Drug
317225601 Drug
459314283 Drug
32684679 Drug
447298190 Drug
1700625048 Drug
355064486 Drug
630004391 Drug
397376169 Drug
195910316 Drug
225090222 Drug
179149487 Drug
1697700528 Drug
312253110 Drug
101423802 Drug
191478460 Drug
273693374 Drug
47446723 Drug
1411750597 Drug
1603459784 Drug
266541770 Drug
624351947 Drug
117988044 Drug
1511955152 Drug
327621331 Drug
36887253 Drug
392699684 Drug
89012954 Drug
33520350 Drug
19675872 Drug
318053091 Drug
67764006 Drug
378911470 Drug
339221231 Drug
255417076 Drug
335441705 Drug
339434234 Drug
536034044 Drug
258611669 Drug
118299392 Drug
124885765 Drug
91437831 Drug
36223753 Drug
1959680778 Drug
755907342 Drug
595966737 Drug
338869013 Drug
16268054 Drug
499440407 Drug
426785564 Drug
390527780 Drug
2158721829 Drug
950319913 Drug
572358450 Drug
748460850 Drug
631503667 Drug
311057204 Drug
496614199 Drug
104004409 Drug
421444413 Drug
616520511 Drug
563714886 Drug
95460171 Drug
558308178 Drug
552868691 Drug
500284245 Drug
585218904 Drug
414006106 Drug
531856229 Drug
478788454 Drug
1322949481 Drug
796384110 Drug
20233071 Drug
309746544 Drug
420068214 Drug
414431721 Drug
350993275 Drug
45972356 Drug
844585861 Drug
372644744 Drug
56523657 Drug
1653799820 Drug
334371725 Drug
611908497 Drug
413474627 Drug
585981766 Drug
49724329 Drug
441342892 Drug
491723693 Drug
408705968 Drug
412326834 Drug
455048133 Drug
344243144 Drug
503872457 Drug
1201978314 Drug
440507343 Drug
1018829778 Drug
540452003 Drug
411966426 Drug
944564204 Drug
18964304 Drug
1938775015 Drug
298179561 Drug
292076528 Drug
1527274482 Drug
357776371 Drug
448519164 Drug
510295054 Drug
1244707862 Drug
69095257 Drug
31013914 Drug
29531165 Drug
294911015 Drug
1549761577 Drug
977058858 Drug
70538418 Drug
255784115 Drug
54279220 Drug
64543801 Drug
549657659 Drug
543702083 Drug
809712708 Drug
2481544264 Drug
240532558 Drug
1026852025 Drug
414481496 Drug
346266713 Drug
217865306 Drug
760609891 Drug
613497959 Drug
731167855 Drug
268844150 Drug
274177143 Drug
27729016 Drug
134921337 Drug
223927431 Drug
342916232 Drug
326573194 Drug
2377227404 Drug
830127258 Drug
251763226 Drug
108739744 Drug
1029659809 Drug
1031650466 Drug
863968422 Drug
708148392 Drug
525876398 Drug
351853745 Drug
1129274552 Drug
178109630 Drug
231914688 Drug
349502658 Drug
843994315 Drug
67181764 Drug
415194314 Drug
878943438 Drug
129375440 Drug
259538129 Drug
552770773 Drug
322264283 Drug
366705885 Drug
463142111 Drug
465599718 Drug
134939857 Drug
516889835 Drug
270040301 Drug
721009902 Drug
386063602 Drug
65813747 Drug
1014014156 Drug
299482358 Drug
510999799 Drug
723082488 Drug
1912503547 Drug
456957182 Drug
1706991684 Drug
499465479 Drug
731888904 Drug
30088457 Drug
266951948 Drug
1917771030 Drug
66518296 Drug
621198619 Drug
328236316 Drug
565050653 Drug
1897438494 Drug
401465222 Drug
320494890 Drug
339696942 Drug
758889776 Drug
616725811 Drug
1318632763 Drug
1250369418 Drug
415030595 Drug
313605446 Drug
2246040906 Drug
613014859 Drug
1449278797 Drug
53697871 Drug
628479203 Drug
178322773 Drug
429898297 Drug
211909983 Drug
519019068 Drug
584277354 Drug
919838610 Drug
261217648 Drug
355900787 Drug
342424950 Drug
434838079 Drug
16366972 Drug
65289597 Drug
295918979 Drug
478207368 Drug
258571660 Drug
543088020 Drug
318086551 Drug
349281690 Drug
419118498 Drug
634191272 Drug
199925161 Drug
1242357162 Drug
207527341 Drug
846233011 Drug
905129886 Drug
317570487 Drug
1295639797 Drug
30080450 Drug
162733508 Drug
516931020 Drug
418209238 Drug
542949285 Drug
220208610 Drug
257727971 Drug
495197668 Drug
272735718 Drug
51944939 Drug
549518842 Drug
175201792 Drug
1145880073 Drug
322919952 Drug
414998035 Drug
353410586 Drug
350936605 Drug
1332821540 Drug
411745829 Drug
481525291 Drug
2250972716 Drug
325623341 Drug
537722414 Drug
477830706 Drug
319716918 Drug
632249911 Drug
2238340681 Drug
200351318 Drug
264937048 Drug
1483857498 Drug
469499834 Drug
834379358 Drug
1149451872 Drug
1373322852 Drug
18824805 Drug
519716461 Drug
620609136 Drug
822124153 Drug
352878217 Drug
69737069 Drug
131292817 Drug
66068118 Drug
273088151 Drug
45939311 Drug
199507614 Drug
631482516 Drug
463290024 Drug
494460585 Drug
431120042 Drug
414015147 Drug
546447023 Drug
785202871 Drug
720568002 Drug
49479363 Drug
1062338244 Drug
61210309 Drug
365108939 Drug
564174541 Drug
486186705 Drug
30369059 Drug
1455439573 Drug
500039392 Drug
580230881 Drug
614801124 Drug
596916861 Drug
75693808 Drug
724836084 Drug
571793141 Drug
78667510 Drug
191258359 Drug
470482680 Drug
493641467 Drug
587669249 Drug
620584706 Drug
757645063 Drug
379584265 Drug
323585283 Drug
471547660 Drug
2458640145 Drug
532684566 Drug
97304351 Drug
350551844 Drug
343793446 Drug
15941420 Drug
627072818 Drug
58974008 Drug
166403903 Drug
416644931 Drug
2291425094 Drug
17014603 Drug
584859468 Drug
336375778 Drug
31203152 Drug
740003864 Drug
345653080 Drug
219430753 Drug
887899452 Drug
441327469 Drug
869523318 Drug
274272233 Drug
371064697 Drug
279814013 Drug
364681853 Drug
465272705 Drug
415235974 Drug
72163208 Drug
1009872876 Drug
627171210 Drug
1552293775 Drug
263405458 Drug
18448279 Drug
445317020 Drug
590405537 Drug
1406468005 Drug
181780390 Drug
545426187 Drug
492511146 Drug
177078187 Drug
466673585 Drug
354549685 Drug
502333369 Drug
150265786 Drug
421437372 Drug
403079104 Drug
14360516 Drug
145063883 Drug
1027784652 Drug
554909646 Drug
556408787 Drug
757759956 Drug
531791830 Drug
263782362 Drug
473047004 Drug
88260578 Drug
1290387427 Drug
1442381796 Drug
58261486 Drug
442105844 Drug
258957310 Drug
